Time Shifted (hrs),0% Renewables,5% Renewables,10% Renewables,15% Renewables,20% Renewables,25% Renewables,30% Renewables,35% Renewables,40% Renewables,45% Renewables,50% Renewables,55% Renewables,60% Renewables,65% Renewables,70% Renewables,75% Renewables,80% Renewables,85% Renewables,90% Renewables,95% Renewables,100% Renewables
86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004288784341243287,0.016850239854905365,0.010766925788086796,0.03167900594274934,0.05361062156052594,0.029638048183246942,0.06827689384257915,0.09634001589534544,0.12453617285217089,0.07763711877052629,0.043713842376925056
87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02258616682776365,0.02741378126325352,0.035381451474682836,0.030295741550434213,0.01376695525530202,0.02739963912611602,0.08331934772854199,0.09753883967153024,0.08346066090671928,0.06298231911885725
88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016493684360354775,0.027820999842520937,0.03186687372011215,0.04629837783554456,0.03274905383425187,0.061957484885070656,0.0667214875016347,0.12088576189189518,0.056400663766945594,0.0579337236209926
89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011698476364413577,0.026997474318471708,0.0310402833996802,0.026687709483663783,0.015816709985249866,0.05665578613469474,0.08518500154415783,0.11421924927106589,0.0953364806674431,0.020935524393699008
90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01739756468079515,0.02676271884322246,0.026728617716267975,0.020155012873400217,0.017729846781523007,0.03525391950850114,0.07226811709334227,0.08581721994769989,0.061617094230187706,0.04351758231201942
91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007615085199064128,0.02721532219420092,0.026552945597489015,0.02107183942198427,0.020119170790571385,0.03829113138924817,0.07679306405626891,0.05926276113751368,0.0676236653126872,0.04975941120443642
92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016611248629036963,0.025595329503871805,0.0282147970907741,0.022116853147155245,0.009173469518470898,0.024644090457213105,0.07471479781844047,0.06685447357695833,0.07126736982007832,0.04575303073624981
93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060218277255025465,0.011765608321892928,0.019396476381056627,0.010149958645011583,0.017903677196449495,0.02711307180879117,0.0669119977665212,0.07084444137052125,0.04544235020905883,0.035475101971773386
94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016022798331455184,0.030706834888575524,0.015525631415631923,0.012042292160095348,0.021051819808289046,0.03487112682911907,0.06383755252875707,0.04515337519480385,0.04070439731202501,0.05139358700134632
95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006676573191362503,0.02095588534583015,0.012283957059366664,0.007422324483942062,0.016296956849110814,0.021216168224761064,0.03962823746187548,0.046480421279092084,0.04511144101239704,0.03232344019131365
96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0158596934957593,0.018822144484863763,0.006615056097956845,0.007188015145503161,0.010276195312177218,0.019621459443126887,0.04293169733989039,0.04152605122452695,0.03721045688461058,0.05362930132515205
97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005427162056394399,0.023804929513119022,0.012657546916359797,0.02316164437338221,0.019238385905171736,0.023765205090061355,0.04200776951633448,0.04109035597708935,0.028978486060794888,0.0431279219328431
98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011849054555495264,0.03003764753415032,0.01557621543216563,0.02395687748441856,0.018645898381887786,0.034805305738986714,0.022016648868851022,0.0466486925729414,0.0683561559078109,0.05624816904839105
99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00797257263642753,0.010937625378642886,0.009867986207846197,0.026220623269009476,0.037899385524051074,0.018142759793834496,0.03790765494483932,0.03517649404728963,0.06783000055113435,0.09061088491229681
100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01090271851236582,0.019430116541690544,0.008069466263303885,0.03479614780468725,0.017737047813115126,0.023983071544158664,0.03549448836272417,0.06444228939140492,0.060388584628926927,0.05357844511603818
101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008555560111689458,0.022434587247718997,0.007032594957092175,0.043735288102471064,0.030553506696726025,0.03427542481429235,0.06240101616890513,0.03898106703119553,0.07228820053366469,0.09565995019273987
102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011273153315739385,0.020318591228919644,0.011157919529867659,0.02741542512520308,0.029169210111918975,0.03398975828904371,0.03629590664862097,0.06560333329029064,0.0711083231646991,0.07454907149932012
103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006129471448511076,0.03111089700180629,0.014568183546832286,0.032689857746069154,0.026360919696331912,0.04741795404919025,0.055526988825411454,0.06885279364215419,0.06817738662844272,0.0939400300579882
104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008451722850139747,0.029590326558330972,0.012335034301474763,0.04006149276078653,0.014129099506970434,0.039250591220006334,0.05235407567671275,0.0667312813889035,0.06655335646794197,0.10589093768212456
105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011794092628400438,0.03789554102527721,0.015512920612827373,0.024017565313270983,0.028684050727825223,0.051752081211838934,0.030831146167764063,0.04918580902334915,0.09132159621414083,0.04125941309348381
106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002416987938844716,0.031747732424375084,0.017211791076653195,0.029386514135379897,0.009557716386634095,0.03432348209861164,0.0479191447591093,0.04889850099208667,0.07408574193426584,0.0940076049233812
107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016443724329917944,0.028971460682348987,0.00963575608022853,0.02107651860855256,0.022216982478572768,0.04002647362709097,0.033563376624446604,0.06798852935848369,0.05797664126104838,0.061349323523389204
108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001047993436979353,0.0,0.032962034441699414,0.023529814372758445,0.019232254231943195,0.02657728571668396,0.02673546819420311,0.03217130793051594,0.02846467773177154,0.09580378258436634,0.06439702121501732
109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005073405732693045,0.0,0.021564655889310856,0.011884271441471923,0.011433705787107683,0.017078849784953845,0.043899729442464376,0.04083769508587706,0.05229260825359988,0.08401556949142665,0.07366190371510835
110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002075496471337545,0.0,0.014245289980134752,0.014429925568720414,0.011993527334623671,0.026278405908215043,0.028382913838091484,0.039853676813987965,0.03214713147685311,0.0616510888217686,0.061611866316995834
111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004708235761694588,0.0,0.018665318214333385,0.011727465058499961,0.019740579793331586,0.01202145646633563,0.032315778224526526,0.04452579630425958,0.03908459003992252,0.0818463027304187,0.05638574893420237
112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017198158851479276,0.0,0.007322404165153479,0.027977348453248944,0.0074453412666538625,0.015139578907769704,0.03678405243409737,0.051112942747688864,0.03895797223353653,0.049370432298975385,0.0749168655382463
113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043481318915983246,0.00014509873131194763,0.00913222452045963,0.0074025697197933555,0.014079839399939502,0.012853049430787652,0.016233561246029333,0.032788706263605916,0.05308643132007921,0.059592660379083146,0.06812418875222345
114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006710219009468043,0.0003250442873579071,0.008164193076791261,0.023244347056090034,0.012708028850309284,0.02119888728844608,0.01714548334024178,0.062246451717041754,0.027454571212619135,0.05694896312380678,0.05600098732506094
115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022454927972356546,0.007423657258391803,0.0030928212559523257,0.01669316315251095,0.011876221800938737,0.008268742589190243,0.016093901451897395,0.019434675826416923,0.06432827647822767,0.03703413938774921,0.04847789204160487
116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039692857660774475,0.004749517674811466,0.015862277261119433,0.002989075415732334,0.017048090881841175,0.015773790606178142,0.04465073185810845,0.03363616569511879,0.0680515915805658,0.05302255700890798
117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034698982120558368,0.006897574416405823,0.010143099485946537,0.013278995361207345,0.010062514796154194,0.007921062318540626,0.022530964246649344,0.05319319071356235,0.030815982118767717,0.04190316394141267
118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005413055947072542,0.007997568471574134,0.016719838743190257,0.007577098134422808,0.01028176706687166,0.006726135532209825,0.01329069234111225,0.04018982044328348,0.06968852882743275,0.06670921164986131
119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027004996997759554,0.001493874870185203,0.017090994589949015,0.009220350102482967,0.01782948105135111,0.008512317817814969,0.012211474296055796,0.027776896177088128,0.040397818991825436,0.039440908767512634
120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036461724772310707,0.012163073274779541,0.0063368936881192245,0.003802792016093536,0.0012374168596758777,0.005639884015013023,0.005944735225459948,0.0366431436184937,0.05108118374950207,0.037952446159342935
121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003887336596274171,0.01017842930598836,0.008665206987663524,0.0009499356643328071,0.013781628790936756,0.005241713884402776,0.009427931566046707,0.01470871987101666,0.040870709713884665,0.03247503559059551
122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014607296559126356,0.01282281454845788,0.011062298638619615,0.005129446490753844,0.005287463547373132,0.007170989586112006,0.007795370395591029,0.03595617648284356,0.0458881032097216,0.03790007282286686
123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018929365417156877,0.007387121970143399,0.010885426982299686,0.004162899063223384,0.013838792550187572,0.007379352535064492,0.0032518373563050432,0.01311008545087145,0.0514496370810705,0.03796591901432254
124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008604586096396512,0.013537668604594847,0.006578140192601408,0.0025807380636456265,0.0035648414731303804,0.003798085308886059,0.008882093845539387,0.040970000368866104,0.0456652138217685,0.05426635607995422
125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007478657619788138,0.009424812549070596,0.014271406671973609,0.012270783444798813,0.01086003391625432,0.009048332988906678,0.004214378540195274,0.016829799254570687,0.05415317925479864,0.052133823261536684
126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007006628890438793,0.00395201030641342,0.020423246824220493,0.0004865357464055208,0.002357544593574348,0.017181933448057293,0.01655497185476993,0.04760263721207566,0.03080278635494376,0.05787615185818318
127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007159742947660527,0.011536712275881737,0.006426514602074,0.00902665292860749,0.01161533585955296,0.006923790925032206,0.01992387830865984,0.030046553938701058,0.05489367478758171,0.07433203649836558
128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008543531653642873,0.0015665298951478908,0.010015390432729535,0.006616088333656866,0.008264932848685342,0.008556480210432172,0.010757718393164662,0.04191189117890368,0.03151266958756854,0.046349371692363264
129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003445814526428803,0.006716014261432502,0.01011172310132872,0.003182787356690271,0.0011180878854655822,0.004712549848190962,0.01981175153990159,0.04086530167239117,0.05334395574283086,0.07680679406021992
130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01009528852114523,0.004646445598107632,0.004603608236445111,0.0018623226132065513,0.007878991349368732,0.007597329271607474,0.017842606932766687,0.028248522786655596,0.03486203630665623,0.07096643829910135
131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020043520203727387,0.003125657885291701,0.012481593409717412,0.0013866653450115166,0.007230137322162413,0.003258084145561263,0.012496507285902795,0.03959317350885026,0.054229529896135914,0.07364389931886285
132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007824766458493141,0.008833405686082759,0.002390631393526932,0.0008518726166038201,0.000834466947178999,0.0,0.017827637590322104,0.03378012208997971,0.036469346914556784,0.07001657875852409
133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006439756866957441,0.003359013225169955,0.005481214150689302,0.0020210834817951857,0.002251110341319715,0.0,0.006423140013883713,0.008342593520017675,0.0588800024727085,0.081837258166137
134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026307320629415432,0.005104838179716779,0.006146834316805674,0.0010274803898734316,0.0009090375361216326,0.0,0.0010504983960153377,0.026296122089832154,0.04854522988332325,0.05287785810939462
135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007503395316236656,0.0,0.007025830778901903,0.0008584555459953263,0.0,0.0029382453847673212,0.0068764676658346745,0.024552053703350556,0.04836031592435374,0.06857397751517373
136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029276677049667496,0.0,0.005559786209831416,0.004638349007284287,0.0,0.003996694518803109,0.00887083465623984,0.02305625812113259,0.05362299058268747,0.04685162819830059
137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001334346729319733,0.0003019212168517345,0.0007045529344782747,0.0006473854396544199,0.0,0.008135702815885262,0.014418763274747224,0.016541527306122888,0.056438261922755514,0.056719168374145416
138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005784509724671799,0.0022836638512685114,0.006234128042691352,0.006116432807568029,0.00018668188836818155,0.004544669573451802,0.018288703127242456,0.026749218230025087,0.05049743215961958,0.0644429791997379
139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00037082440107561864,0.004198859411163194,0.0072682432979014845,0.0030590840009905407,0.0028092463194783583,0.009298027917937393,0.006140637368690475,0.009714456391302358,0.024761185135269894,0.03842224836974706
140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009944566953995696,0.003352401070151118,0.0015692452023643513,0.000925377648743408,0.0,0.005667027155114978,0.012670358592648413,0.008514304899117817,0.02013886682548843,0.04796950397355691
141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002377671141034002,0.0016659267254492246,0.006854553262716827,0.0,0.0019372211764634435,0.010325434410697913,0.010003388509164605,0.008724400764754966,0.017586691641548708,0.026504263523925094
142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002674443759987135,0.0,0.005334162539176917,0.0,0.0013590830654454861,0.004825485454924325,0.007063368284588342,0.013769831206363353,0.017726664402874442,0.02919399947042046
143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030677205205818484,0.0,0.0,0.013168004545110558,0.007077570187855281,0.005885762417120233,0.018894740567865317,0.027479158425290112
144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004615107428885262,0.0,0.0,0.001991683116445291,0.01010422813932241,0.006133048154202906,0.011001231904549737,0.016782600131187576
145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006263080369220611,0.0,0.0,0.01245491241544875,0.0048467305670878815,0.012809589440540099,0.021412788235736214,0.015913714254821843
146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004998034382051824,0.0,0.0,0.005273344274248253,0.009024614402437332,0.012231271836074616,0.010866213258034142,0.02178179394704197
147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001087005332174551,0.0,0.0,0.004545476635276402,0.010372945747267116,0.010719021193452838,0.0195151602996827,0.03063401170094707
148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003394420071986652,0.0,0.0,0.010142744115192549,0.002818051165907088,0.015419099755363272,0.003629690225230032,0.014883311789847227
149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004590940461776583,0.0,0.0,0.003531700747823507,0.009610666512570865,0.020311686054784818,0.014916445045184152,0.0182495655235534
150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002583726370074641,0.004748198989038632,0.004336622521877381,0.0,0.00620870661644501,0.005156685291271747,0.013905306840880075,0.006747248702365015,0.03056655754046464
151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028499752919035363,0.0010622914237189561,0.007248012536398969,0.0,0.007460031481459293,0.0012807940281860403,0.03089075519190362,0.001772052876986689,0.020329419657486233
152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002605278901046774,0.007707001699067767,0.00016369706072751433,0.0,0.0022684426245340263,0.002500973555153704,0.02018347339815784,0.0,0.037179144758351934
153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031340246811020866,0.0031878190645792458,0.0027517683095026704,0.0,0.009018774254751017,0.002541948376378784,0.02305270927705446,0.0027631203668645197,0.03008588924563401
154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004909610976336383,0.0028819203851114567,0.001045153245563478,0.0,0.00041140185018067617,0.009898426055912133,0.023330856956669466,0.009163448217775278,0.030556151957165566
155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002276714019090394,0.0004378630946462581,0.010065710360756664,0.0006148867872603198,0.0,0.004165325035329066,0.0009689144249277063,0.003870957924797703,0.02142807280831899,0.03217026218156663
156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001132616890164427,0.0,0.002223462717343888,0.002014199334641237,0.0,0.002239251149640852,0.012363527177369426,0.029329049755340557,0.005267842499198814,0.02022639206073799
157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012806161538308734,0.0028008096904406595,0.007825311193581602,0.002489841521786157,0.0,0.000866627442002245,0.0029117122363012116,0.014677707847947254,0.02649567672343503,0.018271823059498895
158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024553460551007046,0.004676379868817914,0.006383600959062694,0.004151718204912096,0.0,0.0013425156352920651,0.010639973492297566,0.025391025225211954,0.012466412542859939,0.013379857184169465
159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017229741320699832,0.003394117935578978,0.0032363331753632882,0.0006378656755413419,0.0,0.0009446573034504811,0.006974741272820579,0.02972864711312997,0.04174762299921231,0.0057169868190873096
160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002373745955301889,0.0035154387403049294,0.005003046322692884,0.0037503699185523418,0.0,0.00224792141129237,0.005942519879463388,0.012761323754070457,0.03146145986721056,0.015202337944454334
161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031671632822528432,0.003954612986246613,0.004123963093965744,0.0017602283934366918,0.0,0.002586815389446303,0.011776488727760239,0.03636252828306619,0.023334786337452947,0.008325427352723106
162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000652439617897208,0.0,0.0003542153624953717,0.0,0.0,0.001802630684663944,0.0005302784199773692,0.01089347476511994,0.030942318227605188,0.018382596429660676
163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002497687256087994,0.0,0.001256050752395907,0.0,0.0,0.0,0.012324025624504591,0.028341087314706356,0.027853033726020666,0.017397409143860273
164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007187434763604288,0.009507814792976544,0.006506443041478873,0.019991974272318316
165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011798743006343338,0.01735227115038123,0.01915555112614571,0.019262693605364988
166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00889053392272696,0.015297310618301887,0.010743611945681743,0.023475549469937153
167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022360107812355585,0.0,0.0,0.0,0.0,0.0,0.011639480458144098,0.003746612423385205,0.016876314935661663,0.017960094828983374
168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003028964499301738,0.0,0.0,0.0,0.0,0.0,0.0027255328171970367,0.012666126126609337,0.004511502736636039,0.009794786618820757
169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022534277634301035,0.0,0.0,0.0,0.0,0.0,0.011925201322071277,0.010662520380383263,0.015310518051102456,0.014029712827217104
170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007850944153340363,0.0,0.0,0.0,0.0,0.0,0.00016873513365413964,0.0009684157447577696,0.00886909425704077,0.012881610516935647
171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011679555598686712,0.0,0.0,0.0,0.0,0.0,0.011621630741201964,0.007034381476890853,0.024656670362170046,0.019230005271919842
172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035195508729678306,0.009871226977774001,0.007346885840927524,0.006027533785813577
173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00805840598965007,0.008117207358595543,0.035265951395678286,0.014805287135968294
